molregno,chembl_id,chirality,molecule_type,canonical_smiles,alogp,molecular_species,action_type
1173774,CHEMBL1823681,1,Small molecule,CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0.53,NEUTRAL,AGONIST
1270807,CHEMBL1933349,1,Small molecule,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,7.5,ACID,ANTAGONIST
1275690,CHEMBL1940832,1,Small molecule,O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,2.97,BASE,AGONIST
1279630,CHEMBL1950651,1,Small molecule,COC(=O)N1CCC(CC#Cc2nc(N)c3ncn([C@@H]4O[C@H](C(=O)NC5CC5)[C@@H](O)[C@H]4O)c3n2)CC1,-0.47,NEUTRAL,AGONIST
1333580,CHEMBL2012520,1,Small molecule,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,4.96,BASE,AGONIST
1333580,CHEMBL2012520,1,Small molecule,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,4.96,BASE,ANTAGONIST
1333580,CHEMBL2012520,1,Small molecule,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,4.96,BASE,ANTAGONIST
1347056,CHEMBL2037511,1,Small molecule,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(C)nc1C,2.76,NEUTRAL,ANTAGONIST
1349878,CHEMBL2043437,1,Small molecule,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,3.39,NEUTRAL,ANTAGONIST
345770,CHEMBL208427,1,Small molecule,O=C(O)c1cccc(-c2cccc(NCCNC[C@H](O)c3cccc(Cl)c3)c2)c1,4.44,ZWITTERION,AGONIST
1364998,CHEMBL2087337,1,Small molecule,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CN(C)S(C)(=O)=O)cc2ccccc21,1.56,NEUTRAL,AGONIST
1508212,CHEMBL2308782,1,Small molecule,C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],4.9,,ANTAGONIST
1376098,CHEMBL2103828,2,Small molecule,CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F,3.09,ACID,ANTAGONIST
1376128,CHEMBL2103858,1,Small molecule,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)C[C@@H]1OC,2.95,BASE,AGONIST
1376132,CHEMBL2103862,2,Small molecule,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,1.44,NEUTRAL,ANTAGONIST
1376150,CHEMBL2103880,2,Small molecule,CN(C)CCCOc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1,3.88,NEUTRAL,ANTAGONIST
1377256,CHEMBL2104986,2,Small molecule,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,4.61,BASE,INHIBITOR
1377256,CHEMBL2104986,2,Small molecule,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,4.61,BASE,INHIBITOR
1377256,CHEMBL2104986,2,Small molecule,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,4.61,BASE,INHIBITOR
1377256,CHEMBL2104986,2,Small molecule,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,4.61,BASE,ANTAGONIST
1377256,CHEMBL2104986,2,Small molecule,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,4.61,BASE,ANTAGONIST
1377256,CHEMBL2104986,2,Small molecule,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,4.61,BASE,ANTAGONIST
1377256,CHEMBL2104986,2,Small molecule,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,4.61,BASE,ANTAGONIST
1377261,CHEMBL2104991,1,Small molecule,Cl.c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,2.49,BASE,AGONIST
1377261,CHEMBL2104991,1,Small molecule,Cl.c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,2.49,BASE,ANTAGONIST
1377261,CHEMBL2104991,1,Small molecule,Cl.c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,2.49,BASE,ANTAGONIST
1377262,CHEMBL2104992,1,Small molecule,CS(=O)(=O)O.Cc1cc(F)ccc1[C@H]1CNCCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.93,NEUTRAL,ANTAGONIST
1377937,CHEMBL2105667,1,Small molecule,Cc1cc(F)ccc1[C@H]1C[C@@H](N2CCN3C(=O)CC[C@H]3C2)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.8,NEUTRAL,ANTAGONIST
2197676,CHEMBL3989805,2,Small molecule,CN1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1.Cl,4.87,NEUTRAL,ANTAGONIST
2197676,CHEMBL3989805,2,Small molecule,CN1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1.Cl,4.87,NEUTRAL,ANTAGONIST
1379641,CHEMBL2107371,1,Small molecule,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,-0.06,NEUTRAL,AGONIST
2197690,CHEMBL3989819,1,Small molecule,CCCn1c(=O)c2nc([C@H]3C[C@H]4C[C@@H]3[C@@H]3O[C@H]43)[nH]c2n(CCC)c1=O,1.6,NEUTRAL,ANTAGONIST
1380096,CHEMBL2107826,1,Small molecule,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,2.77,BASE,AGONIST
1377134,CHEMBL2104864,1,Small molecule,O=C(O)/C=C/C(=O)O.O=C1Cc2c(ccc3c2O[C@@H](CNCc2ccccc2)CO3)N1,2.11,BASE,PARTIAL AGONIST
1383167,CHEMBL2110727,2,Small molecule,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,8.74,NEUTRAL,ANTAGONIST
1383167,CHEMBL2110727,2,Small molecule,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,8.74,NEUTRAL,ANTAGONIST
1414543,CHEMBL2142592,2,Small molecule,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,4.93,NEUTRAL,ANTAGONIST
1421862,CHEMBL2151197,1,Small molecule,CCNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,3.13,NEUTRAL,ANTAGONIST
1376134,CHEMBL2103864,1,Small molecule,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1.O,2.9,NEUTRAL,ANTAGONIST
1376134,CHEMBL2103864,1,Small molecule,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1.O,2.9,NEUTRAL,ANTAGONIST
1439217,CHEMBL2178422,1,Small molecule,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,4.49,BASE,ANTAGONIST
1439375,CHEMBL2178579,2,Small molecule,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,3.08,ACID,ANTAGONIST
1445925,CHEMBL2206292,1,Small molecule,CC(C)CNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,3.77,NEUTRAL,ANTAGONIST
1540491,CHEMBL2364619,1,Small molecule,C[N@+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13,1.4,NEUTRAL,ANTAGONIST
1540510,CHEMBL2364638,1,Small molecule,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,3.53,NEUTRAL,ANTAGONIST
102752,CHEMBL291657,1,Small molecule,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,7.52,NEUTRAL,ANTAGONIST
1592336,CHEMBL3039518,1,Small molecule,COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,6.43,BASE,AGONIST
1592336,CHEMBL3039518,1,Small molecule,COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,6.43,BASE,ANTAGONIST
1592336,CHEMBL3039518,1,Small molecule,COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,6.43,BASE,ANTAGONIST
1592338,CHEMBL3039520,2,Small molecule,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,3.28,NEUTRAL,AGONIST
1592348,CHEMBL3039530,1,Small molecule,O=c1ccc2c([C@@H](O)CNCCCCCCOCC(F)(F)c3ccccc3)ccc(O)c2[nH]1,4.23,BASE,AGONIST
1592349,CHEMBL3039531,1,Small molecule,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,3.66,ACID,ANTAGONIST
1604993,CHEMBL3087515,1,Small molecule,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,2.72,NEUTRAL,ANTAGONIST
1607023,CHEMBL3092650,2,Small molecule,O=C1CCCN1c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,3.95,BASE,ANTAGONIST
1626744,CHEMBL3137313,1,Small molecule,NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,2.26,BASE,ANTAGONIST
1763555,CHEMBL3301593,2,Small molecule,Nc1ccc(C#Cc2cnn3c(C(F)(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)cn1,4.81,NEUTRAL,MODULATOR
1763555,CHEMBL3301593,2,Small molecule,Nc1ccc(C#Cc2cnn3c(C(F)(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)cn1,4.81,NEUTRAL,MODULATOR
1763566,CHEMBL3301604,1,Small molecule,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(Cl)cc2)CC1,5.52,ACID,AGONIST
1763588,CHEMBL3301626,2,Small molecule,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,4.08,NEUTRAL,MODULATOR
402091,CHEMBL392149,1,Small molecule,OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCOC4)ncnc32)[C@H](O)[C@@H]1O,-1.36,NEUTRAL,AGONIST
430253,CHEMBL412262,1,Small molecule,CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,4.76,NEUTRAL,ANTAGONIST
324544,CHEMBL426084,1,Small molecule,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,1.25,BASE,ANTAGONIST
438452,CHEMBL429736,1,Small molecule,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1,2.04,NEUTRAL,ANTAGONIST
471459,CHEMBL447664,2,Small molecule,Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,2,NEUTRAL,ANTAGONIST
519979,CHEMBL447955,1,Small molecule,C[C@@H](O[C@H]1CC[C@@H]2CN(C3=CC(=O)CC3)C[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,7.68,NEUTRAL,ANTAGONIST
490011,CHEMBL476323,2,Small molecule,Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,4.58,BASE,INVERSE AGONIST
454842,CHEMBL489095,1,Small molecule,C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)CCN1,3.27,BASE,AGONIST
515198,CHEMBL514270,2,Small molecule,COc1ccc(N2CCc3c(-n4ccc(N5CCNC5=O)n4)cc(C)nc32)c(C)c1,3.12,BASE,ANTAGONIST
454366,CHEMBL517140,2,Small molecule,CNC(=O)c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,3.19,BASE,ANTAGONIST
554350,CHEMBL538867,1,Small molecule,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,5.03,BASE,ANTAGONIST
1926878,CHEMBL3545029,0,Small molecule,CN1CC2CCN(c3ccc(-c4ccc(-n5ncccc5=O)cc4)cc3)C2C1,3.04,BASE,ANTAGONIST
1927252,CHEMBL3545403,2,Small molecule,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,6.32,BASE,ANTAGONIST
2197742,CHEMBL3989871,1,Small molecule,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,8.05,NEUTRAL,ANTAGONIST
1439369,CHEMBL2178573,2,Small molecule,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,4.37,NEUTRAL,ANTAGONIST
2335154,CHEMBL4297183,1,Small molecule,CN1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,4.37,NEUTRAL,ANTAGONIST
1926833,CHEMBL3544984,2,Small molecule,O=C(c1ccccc1Cl)c1cccnc1-c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccncc1,7.37,NEUTRAL,ANTAGONIST
2335155,CHEMBL4297184,1,Small molecule,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[C@H]3CCOC3)n2)o1,2.12,NEUTRAL,ANTAGONIST
1927138,CHEMBL3545289,1,Small molecule,C[C@@H](NC(=O)Cc1c(Cl)ccc(NCC(F)(F)c2cccc[n+]2O)[n+]1O)c1cccc(Cl)c1,3.67,NEUTRAL,ANTAGONIST
672805,CHEMBL1198855,1,Small molecule,CC(C)(CC1Cc2ccccc2C1)NC[C@@H](O)COc1cc(CCC(=O)O)cc(F)c1F,3.9,ZWITTERION,ANTAGONIST
711568,CHEMBL1272307,1,Small molecule,Cc1nc(C(=O)N2CCCC[C@H]2CNC(=O)c2cccc3occc23)c(-c2ccc(F)cc2)s1,5.43,NEUTRAL,ANTAGONIST
711568,CHEMBL1272307,1,Small molecule,Cc1nc(C(=O)N2CCCC[C@H]2CNC(=O)c2cccc3occc23)c(-c2ccc(F)cc2)s1,5.43,NEUTRAL,ANTAGONIST
378616,CHEMBL225411,2,Small molecule,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,4.7,NEUTRAL,AGONIST
1280906,CHEMBL1951914,1,Small molecule,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,4.07,BASE,ANTAGONIST
1264900,CHEMBL1914489,2,Small molecule,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,4.8,ACID,ANTAGONIST
1439366,CHEMBL2178570,1,Small molecule,CC(=O)Nc1ccc(O)cc1OC[C@@](C)(O)CNC1CCN(Cc2ccc(Cl)cc2)CC1,3.39,BASE,ANTAGONIST
1927256,CHEMBL3545407,1,Small molecule,O=[N+]([O-])OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,0.01,NEUTRAL,AGONIST
76361,CHEMBL431733,1,Small molecule,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,1.06,NEUTRAL,AGONIST
391061,CHEMBL244243,1,Small molecule,C[C@@H](NC(=O)[C@@H](CC(=O)N1CCC(N2CCCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2c2ccccc2)[C@H]1/C=C/c1ccccc1)c1cccc(C(F)(F)F)c1,6.6,BASE,ANTAGONIST
1250535,CHEMBL1910936,1,Small molecule,O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,3.77,NEUTRAL,ANTAGONIST
346036,CHEMBL207197,1,Small molecule,NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2ccncc2)CC1,4.41,BASE,ANTAGONIST
1626763,CHEMBL3137332,2,Small molecule,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,3.44,ACID,ANTAGONIST
1589277,CHEMBL2442750,2,Small molecule,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1,2.42,ACID,ANTAGONIST
558931,CHEMBL560993,2,Small molecule,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,4.31,ACID,ANTAGONIST
1927216,CHEMBL3545367,1,Small molecule,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,3.74,NEUTRAL,ANTAGONIST
1927216,CHEMBL3545367,1,Small molecule,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,3.74,NEUTRAL,ANTAGONIST
1376099,CHEMBL2103829,1,Small molecule,CN(C)C[C@@H]1CCCC[C@H]1c1cccc(O)c1,3.23,BASE,AGONIST
1376099,CHEMBL2103829,1,Small molecule,CN(C)C[C@@H]1CCCC[C@H]1c1cccc(O)c1,3.23,BASE,INHIBITOR
1376099,CHEMBL2103829,1,Small molecule,CN(C)C[C@@H]1CCCC[C@H]1c1cccc(O)c1,3.23,BASE,INHIBITOR
2197551,CHEMBL3989680,0,Small molecule,COc1cccc(C2(O)CC(O)CCC2CN(C)C)c1,1.61,BASE,AGONIST
2197551,CHEMBL3989680,0,Small molecule,COc1cccc(C2(O)CC(O)CCC2CN(C)C)c1,1.61,BASE,AGONIST
2197551,CHEMBL3989680,0,Small molecule,COc1cccc(C2(O)CC(O)CCC2CN(C)C)c1,1.61,BASE,AGONIST
298316,CHEMBL539423,2,Small molecule,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,6.54,ACID,ANTAGONIST
298316,CHEMBL539423,2,Small molecule,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,6.54,ACID,ANTAGONIST
1763571,CHEMBL3301609,2,Small molecule,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,4.48,BASE,ANTAGONIST
628156,CHEMBL1096146,1,Small molecule,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,4.27,NEUTRAL,AGONIST
1926884,CHEMBL3545035,1,Small molecule,COCCCN1CC[C@@H](CNC(=O)c2cc(Cl)c(N)c3c2OC(C)(C)C3)[C@H](O)C1,2.08,BASE,AGONIST
1161221,CHEMBL1800159,2,Small molecule,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,3.75,NEUTRAL,ANTAGONIST
704238,CHEMBL1254771,2,Small molecule,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(C3=NCCN3)cc2)c(C)c1,1.96,BASE,ANTAGONIST
396930,CHEMBL232943,1,Small molecule,COC(=O)c1c(Cl)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,4.32,ACID,ANTAGONIST
1376148,CHEMBL2103878,2,Small molecule,NC(=O)c1ccc(Oc2ccc(CNCCC3CCOCC3)cc2F)nc1,3.02,BASE,ANTAGONIST
1927257,CHEMBL3545408,0,Small molecule,O=C1c2ccccc2C(=O)N1[C@@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)C1O5,2.62,BASE,PARTIAL AGONIST
320007,CHEMBL189475,1,Small molecule,C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,1.09,ACID,MODULATOR
320007,CHEMBL189475,1,Small molecule,C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,1.09,ACID,MODULATOR
564955,CHEMBL541758,1,Small molecule,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)[C@@H](N)CCC[N+](C)(C)C)CC5)CCOCC4)c3Cl)c2n1.[Cl-],4.05,NEUTRAL,ANTAGONIST
1927073,CHEMBL3545224,2,Small molecule,Nc1cc(N2CCN(CCP(=O)(O)O)CC2)nc(NCC2CCC(CNCCCNC3CCCCC3)CC2)n1,2.48,ZWITTERION,ANTAGONIST
1279531,CHEMBL1950553,1,Small molecule,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.29,NEUTRAL,AGONIST
1927012,CHEMBL3545163,0,Small molecule,CCNC(=O)[C@H]1CC(n2ccc3c(NC(CC)Cc4sccc4Cl)ncnc32)[C@H](O)[C@@H]1O,3,NEUTRAL,AGONIST
1927012,CHEMBL3545163,0,Small molecule,CCNC(=O)[C@H]1CC(n2ccc3c(NC(CC)Cc4sccc4Cl)ncnc32)[C@H](O)[C@@H]1O,3,NEUTRAL,AGONIST
624199,CHEMBL1096896,1,Small molecule,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O,1.92,NEUTRAL,AGONIST
597839,CHEMBL592435,2,Small molecule,OC1CCC(Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1,3.34,NEUTRAL,ANTAGONIST
1926885,CHEMBL3545036,2,Small molecule,Cc1cc(C)c(N)c(C#Cc2cccc(F)c2)n1,2.82,NEUTRAL,MODULATOR
1927013,CHEMBL3545164,1,Small molecule,C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1cc(-c2cccc(Cl)c2)on1,4.33,NEUTRAL,MODULATOR
603815,CHEMBL598172,2,Small molecule,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,4.78,NEUTRAL,INVERSE AGONIST
1528559,CHEMBL2346738,2,Small molecule,Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,2.85,NEUTRAL,MODULATOR
1926796,CHEMBL3544947,0,Small molecule,CC(C)(C(N)=O)C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CCO2)CC1,6.94,BASE,ANTAGONIST
1927014,CHEMBL3545165,0,Small molecule,O=C1Nc2ccccc2C(c2ccccc2)N1C1CCN(Cc2cccc(OC(F)(F)F)c2)CC1,6.19,NEUTRAL,ANTAGONIST
1927014,CHEMBL3545165,0,Small molecule,O=C1Nc2ccccc2C(c2ccccc2)N1C1CCN(Cc2cccc(OC(F)(F)F)c2)CC1,6.19,NEUTRAL,BLOCKER
1927014,CHEMBL3545165,0,Small molecule,O=C1Nc2ccccc2C(c2ccccc2)N1C1CCN(Cc2cccc(OC(F)(F)F)c2)CC1,6.19,NEUTRAL,BLOCKER
1334397,CHEMBL2016681,1,Small molecule,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,3.32,NEUTRAL,ANTAGONIST
1147515,CHEMBL1779046,1,Small molecule,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1,4.48,BASE,ANTAGONIST
1927015,CHEMBL3545166,2,Small molecule,CS(=O)(=O)N(c1cc(F)cc(F)c1)C1CN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1,5.51,NEUTRAL,ANTAGONIST
66547,CHEMBL45305,2,Small molecule,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,3.92,NEUTRAL,AGONIST
1673031,CHEMBL3183740,2,Small molecule,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,2.6,NEUTRAL,ANTAGONIST
1673031,CHEMBL3183740,2,Small molecule,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,2.6,NEUTRAL,ANTAGONIST
572209,CHEMBL582857,1,Small molecule,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,2.87,NEUTRAL,ANTAGONIST
552841,CHEMBL539843,2,Small molecule,Cl.Cl.NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1,1.21,BASE,ANTAGONIST
1733801,CHEMBL3235279,2,Small molecule,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,5.51,NEUTRAL,PARTIAL AGONIST
318060,CHEMBL189676,2,Small molecule,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,6.3,NEUTRAL,ANTAGONIST
1376126,CHEMBL2103856,2,Small molecule,CCOc1cc2c(c(F)c1OCC)C(=N)N(CC(=O)c1cc(N3CCOCC3)c(OC)c(C(C)(C)C)c1)C2,4.79,NEUTRAL,ANTAGONIST
